City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,hadibu,12.65,54.0333,305.2,69,96,2.44,YE,1685797263
286,aasiaat,68.7098,-52.8699,272.74,87,100,2.07,GL,1685797466
287,hastings,50.8552,0.5729,294.48,67,55,7.98,GB,1685797466
288,kaele,10.1092,14.4508,306.18,44,99,4.82,CM,1685797466
289,el calafate,-50.3408,-72.2768,275.64,86,100,2.07,AR,1685797466
290,kyzyl-suu,42.3414,78.0056,287.86,58,100,0.97,KG,1685797466
291,kattivakkam,13.2167,80.3167,307.2,81,75,7.23,IN,1685797467
292,labuan,5.2767,115.2417,302.1,75,61,0.96,MY,1685797456
293,tokmok,42.8417,75.3016,293.6,47,100,3.6,KG,1685797467
294,sonepur,20.8333,83.9167,311.24,17,50,1.47,IN,1685797350
295,desaguadero,-16.5656,-69.0417,280.7,28,0,1.74,PE,1685797467
296,mount gambier,-37.8333,140.7667,284.18,95,10,2.99,AU,1685797468
297,the pas,53.8251,-101.2541,292.16,88,100,2.57,CA,1685797468
298,lompoc,34.6391,-120.4579,286.92,86,100,1.54,US,1685797468
299,porbandar,21.6422,69.6093,303.67,74,2,5.7,IN,1685797468
300,chonchi,-42.6128,-73.8092,280.44,80,100,4.13,CL,1685797468
301,aurora,39.7294,-104.8319,286.06,93,100,2.06,US,1685797469
302,fort st. john,56.2499,-120.8529,283.06,92,100,0.76,CA,1685797469
303,manokwari,-0.8667,134.0833,299.57,82,90,1.55,ID,1685797469
304,ta`u,-14.2336,-169.5144,299.89,69,82,5.83,AS,1685797469
305,karratha,-20.7377,116.8463,295.02,63,6,2.94,AU,1685797469
306,touros,-5.1989,-35.4608,303.11,60,0,7.73,BR,1685797470
307,sabha,27.0377,14.4283,312.68,10,0,5.67,LY,1685797470
308,qaqortoq,60.7167,-46.0333,275.09,95,100,2.33,GL,1685797470
309,aitape,-3.1374,142.3475,298.76,86,100,1.59,PG,1685797470
310,narasannapeta,18.4167,84.05,302.75,60,68,3.63,IN,1685797470
311,luderitz,-26.6481,15.1594,289.54,68,36,4.04,NA,1685797471
312,puerto baquerizo moreno,-0.9,-89.6,298.38,80,96,6.16,EC,1685797471
313,mansoa,12.0733,-15.3189,308.13,28,100,1.54,GW,1685797471
314,padang,-0.9492,100.3543,299.18,89,100,1.14,ID,1685797471
315,azna,33.6095,48.9307,304.17,16,55,2.02,IR,1685797471
316,hola,51.5377,23.1902,289.25,43,7,2.82,PL,1685797472
317,songea,-10.6833,35.65,294.62,72,78,2.28,TZ,1685797472
318,phu khuong,11.2833,106.1333,304.15,59,87,5.95,VN,1685797472
319,myeik,12.4333,98.6,300.9,83,100,6.43,MM,1685797472
320,luwuk,-0.9516,122.7875,299.13,87,100,1.89,ID,1685797473
321,happy valley-goose bay,53.3168,-60.3315,279.05,45,4,2.58,CA,1685797473
322,harnosand,62.6323,17.9379,286.15,66,100,7.5,SE,1685797412
323,pisco,-13.7,-76.2167,294.18,78,100,2.06,PE,1685797473
324,rabaul,-4.1967,152.1721,299.81,78,100,1.34,PG,1685797473
325,linfen,36.0889,111.5189,291.14,75,100,3.71,CN,1685797333
326,siwa oasis,29.2041,25.5195,307.58,17,0,2.36,EG,1685797429
327,sale,34.0389,-6.8166,297.53,64,20,4.12,MA,1685797340
328,barcelos,41.5388,-8.6151,299.21,59,28,4.12,PT,1685797348
329,marsh harbour,26.5412,-77.0636,299.56,72,15,2.0,BS,1685797474
330,kalmunai,7.4167,81.8167,303.23,76,99,3.85,LK,1685797474
331,ouesso,1.6136,16.0517,306.96,42,97,1.04,CG,1685797475
332,reggane,26.7158,0.1714,310.45,11,0,7.91,DZ,1685797475
333,al ghayzah,16.2079,52.176,304.93,60,0,7.23,YE,1685797475
334,nar'yan-mar,67.6713,53.087,288.55,34,100,1.99,RU,1685797230
335,gisborne,-38.6533,178.0042,282.14,81,4,2.63,NZ,1685797475
336,hashtrud,37.4779,47.0508,299.65,20,29,3.66,IR,1685797475
337,erbil,36.1926,44.0106,309.3,17,66,5.07,IQ,1685797476
338,xining,36.6167,101.7667,283.67,80,100,3.39,CN,1685797476
339,kot diji,27.3427,68.7083,313.16,14,91,3.53,PK,1685797476
340,dongkan,33.9997,119.8308,294.94,42,100,3.58,CN,1685797226
341,shamva,-17.3116,31.5756,302.46,22,1,3.02,ZW,1685797476
342,tuzlukcu,38.4778,31.6264,295.99,41,24,5.65,TR,1685797477
343,rostov,57.1914,39.4139,277.96,93,100,6.35,RU,1685797218
344,pacocha,-17.5833,-71.3333,290.23,88,100,3.09,PE,1685797417
345,port lincoln,-34.7333,135.8667,289.99,69,90,4.52,AU,1685797477
346,buka,40.8108,69.1986,307.19,11,0,4.02,UZ,1685797477
347,cuatro cienegas de carranza,26.9833,-102.0833,297.73,77,5,2.51,MX,1685797477
348,laguna de perlas,12.3429,-83.6712,300.62,81,8,3.85,NI,1685797478
349,malango,-2.9627,119.9001,293.77,99,100,0.63,ID,1685797478
350,kalabo,-14.97,22.6814,305.31,18,100,1.65,ZM,1685797478
351,naze,28.3667,129.4833,294.07,75,91,3.8,JP,1685797478
352,kruisfontein,-34.0033,24.7314,290.86,61,99,9.31,ZA,1685797478
353,salalah,17.0151,54.0924,305.2,66,20,6.17,OM,1685797479
354,alzamay,55.5562,98.6644,291.47,80,97,6.22,RU,1685797479
355,ar ruways,24.1103,52.7306,306.64,46,39,5.58,AE,1685797479
356,dunedin,-45.8742,170.5036,281.08,71,100,3.25,NZ,1685797295
357,tsiombe,-25.3,45.4833,302.46,31,0,2.2,MG,1685797479
358,ain sefra,32.75,-0.5833,300.76,16,0,3.03,DZ,1685797480
359,rauna,57.3322,25.6067,285.74,37,100,4.08,LV,1685797480
360,dalian,38.9122,121.6022,295.11,35,0,2.0,CN,1685797480
361,usinsk,65.9939,57.5281,294.39,43,100,2.12,RU,1685797228
362,aswan,24.0934,32.907,318.15,6,65,0.73,EG,1685797243
363,codrington,-38.2667,141.9667,283.12,94,18,4.57,AU,1685797480
364,cooper's town,26.8667,-77.5167,299.51,71,8,1.36,BS,1685797481
365,vorkuta,67.5,64.0,291.64,43,9,2.53,RU,1685797481
366,shubarkuduk,49.1447,56.4872,302.7,30,100,4.01,KZ,1685797481
367,soderhamn,61.3037,17.0592,289.79,49,100,3.35,SE,1685797481
368,kilindoni,-7.9139,39.6668,300.01,71,9,6.3,TZ,1685797482
369,chiredzi,-21.05,31.6667,308.06,15,1,0.74,ZW,1685797441
370,oranjemund,-28.55,16.4333,289.91,70,1,8.54,NA,1685797482
371,nouadhibou,20.931,-17.0347,292.54,87,0,7.5,MR,1685797225
372,pangoa,-12.1167,-73.0,294.79,79,87,0.68,PE,1685797482
373,balqash,46.8481,74.995,304.48,12,0,6.0,KZ,1685797482
374,oriximina,-1.7656,-55.8661,302.99,65,51,1.07,BR,1685797483
375,sisimiut,66.9395,-53.6735,274.3,79,100,5.85,GL,1685797483
376,puerto aysen,-45.4,-72.7,278.07,99,100,1.91,CL,1685797327
377,suoyarvi,62.0833,32.35,285.27,41,99,2.06,RU,1685797483
378,les avirons,-21.2418,55.3394,297.18,73,20,10.8,RE,1685797483
379,teguise,29.0605,-13.564,298.27,44,20,3.6,ES,1685797483
380,semnan,35.5729,53.3971,306.2,16,29,3.52,IR,1685797414
381,ishikawa,26.4233,127.8214,298.34,83,40,2.06,JP,1685797484
382,bemidji,47.4736,-94.8803,293.81,91,0,2.06,US,1685797484
383,oak grove,45.4168,-122.6401,283.55,82,5,1.79,US,1685797484
384,san luis de la loma,17.2706,-100.8939,299.05,53,0,2.94,MX,1685797484
385,upata,8.0086,-62.3989,298.81,85,100,2.21,VE,1685797485
386,muisne,0.6,-80.0333,298.94,90,99,1.31,EC,1685797485
387,celestun,20.8667,-90.4,300.22,69,65,2.04,MX,1685797485
388,sambava,-14.2667,50.1667,298.21,81,10,5.35,MG,1685797485
389,mukalla,14.5425,49.1242,304.87,65,0,3.43,YE,1685797469
390,dalandzadgad,43.5708,104.425,289.42,28,100,4.56,MN,1685797485
391,bovalino,38.149,16.174,297.12,73,36,2.0,IT,1685797486
392,howrah,22.5892,88.3103,309.15,52,40,4.12,IN,1685797412
393,holualoa,19.6228,-155.9522,294.06,84,0,2.24,US,1685797486
394,ust'-ilimsk,58.0006,102.6619,290.94,74,44,1.65,RU,1685797486
395,sona,45.4388,10.8255,299.18,50,20,2.06,IT,1685797486
396,bocas del toro,9.3333,-82.25,299.38,80,93,1.79,PA,1685797486
397,kourou,5.1552,-52.6478,300.18,78,62,1.82,GF,1685797487
398,charleville-mezieres,49.7667,4.7167,296.36,49,9,5.95,FR,1685797230
399,klaksvik,62.2266,-6.589,283.66,85,51,4.38,FO,1685797487
400,san pedro pochutla,15.7333,-96.4667,298.55,74,7,1.4,MX,1685797487
401,bhamo,24.2667,97.2333,298.44,88,93,1.08,MM,1685797488
402,lerwick,60.1545,-1.1494,284.15,82,91,2.47,GB,1685797362
403,kone,-21.0595,164.8658,293.42,74,72,2.01,NC,1685797488
404,cockburn town,21.4612,-71.1419,299.64,81,100,1.89,TC,1685797488
405,soanierana ivongo,-16.9167,49.5833,298.46,71,1,3.53,MG,1685797488
406,saint-pierre,-21.3393,55.4781,297.97,73,20,10.8,RE,1685797489
407,korsakov,46.6328,142.7813,278.03,88,81,2.58,RU,1685797489
408,portland,45.5234,-122.6762,283.82,84,3,0.45,US,1685797489
409,zychlin,52.244,19.6261,291.12,44,8,2.89,PL,1685797489
410,savanna-la-mar,18.219,-78.1332,301.44,81,3,2.2,JM,1685797489
411,fort mcmurray,56.7268,-111.381,283.88,100,0,0.0,CA,1685797489
412,tual,-5.6667,132.75,300.82,79,48,8.03,ID,1685797490
413,nosy varika,-20.5833,48.5333,296.19,86,70,1.83,MG,1685797490
414,qui nhon,13.7667,109.2333,299.32,88,92,2.54,VN,1685797287
415,loa janan,-0.583,117.095,297.91,96,9,0.89,ID,1685797490
416,inirida,3.8653,-67.9239,298.82,86,78,0.98,CO,1685797490
417,brady,31.1352,-99.3351,294.96,82,100,1.54,US,1685797491
418,kismayo,-0.3582,42.5454,301.22,70,13,7.32,SO,1685797491
419,kaiama,9.6225,3.9481,305.21,53,89,2.88,NG,1685797491
420,nowshahr,36.649,51.496,298.95,70,9,1.69,IR,1685797491
421,lata,40.1629,-8.3327,299.53,49,41,2.36,PT,1685797491
422,port-vila,-17.7338,168.3219,297.75,84,86,8.73,VU,1685797446
423,bernardo de irigoyen,-26.2552,-53.6458,289.04,66,0,2.72,AR,1685797492
424,jalai nur,49.45,117.7,286.89,40,18,1.28,CN,1685797492
425,melfi,40.9965,15.6514,298.05,43,16,1.35,IT,1685797492
426,emporia,38.4039,-96.1817,294.26,83,20,3.09,US,1685797412
427,ankazoabo,-22.2833,44.5167,301.59,30,0,2.44,MG,1685797492
428,middelburg,-25.7751,29.4648,294.79,22,100,6.54,ZA,1685797221
429,gerash,27.6652,54.1371,311.2,11,41,6.23,IR,1685797493
430,san antonio de pale,-1.4014,5.6325,298.88,86,33,4.87,GQ,1685797493
431,borskoye,53.0333,51.7167,298.13,47,90,3.16,RU,1685797493
432,ciudad lazaro cardenas,17.9583,-102.2,297.47,79,3,2.03,MX,1685797493
433,pointe-noire,-4.7761,11.8635,299.72,72,94,4.36,CG,1685797309
434,kayangel,8.0823,134.7173,300.52,83,100,6.28,PW,1685797494
435,bantay,17.5847,120.3892,300.94,82,100,2.96,PH,1685797494
436,aleksandrovsk-sakhalinskiy,50.8975,142.1561,277.27,91,97,3.07,RU,1685797494
437,buala,-8.145,159.5921,300.06,83,97,1.84,SB,1685797494
438,newman,37.3138,-121.0208,288.31,77,6,1.34,US,1685797494
439,esmeralda,21.8525,-78.1169,299.63,82,0,3.13,CU,1685797495
440,galle,6.0367,80.217,300.54,85,86,5.27,LK,1685797495
441,illizi,26.4833,8.4667,313.48,7,0,4.11,DZ,1685797495
442,dzhetygara,52.1908,61.2006,304.1,24,93,1.32,KZ,1685797495
443,lensk,60.7253,114.9278,288.13,50,13,1.93,RU,1685797457
444,senanga,-16.1167,23.2667,306.1,16,11,1.83,ZM,1685797496
445,tarinkot,32.6268,65.8733,306.11,10,28,4.93,AF,1685797496
446,smithers,54.7804,-127.1743,282.33,81,100,1.54,CA,1685797496
447,rosario do sul,-30.2583,-54.9142,291.77,77,100,3.57,BR,1685797496
448,colares,38.7992,-9.4469,298.7,66,20,4.12,PT,1685797496
449,ust-tsilma,65.441,52.1498,292.38,49,86,2.55,RU,1685797497
450,naha,26.2125,127.6811,298.31,89,40,2.57,JP,1685797497
451,wajir,1.7471,40.0573,305.34,40,51,7.32,KE,1685797497
452,jackson,42.4165,-122.8345,284.18,81,0,0.45,US,1685797349
453,neryungri,56.6709,124.6491,283.44,66,60,2.08,RU,1685797497
454,shohimardon,39.9839,71.8028,301.58,27,91,2.06,UZ,1685797497
455,kasane,-17.8167,25.15,304.99,18,0,0.51,BW,1685797472
456,kailua-kona,19.6406,-155.9956,294.94,88,64,2.24,US,1685797265
457,panacan,9.2463,118.4082,300.95,81,100,1.09,PH,1685797498
458,empangeni,-28.762,31.8933,300.27,34,100,1.8,ZA,1685797214
459,valparaiso,-33.0393,-71.6273,288.71,92,75,2.57,CL,1685797498
460,cill airne,52.05,-9.5167,296.18,53,0,1.03,IE,1685797349
461,riberalta,-10.9833,-66.1,299.97,74,11,1.12,BO,1685797499
462,salavan,15.7167,106.4167,298.23,91,37,1.77,LA,1685797499
463,pacific grove,36.6177,-121.9166,284.83,89,100,2.57,US,1685797499
464,aydintepe,40.3894,40.1506,293.76,48,100,8.96,TR,1685797499
465,irymple,-34.25,142.1667,288.76,80,9,0.89,AU,1685797499
466,west valley,46.5921,-120.6051,287.3,63,0,4.12,US,1685797500
467,sao miguel do araguaia,-13.275,-50.1628,302.77,42,67,3.04,BR,1685797500
468,lycksele,64.5954,18.6735,286.08,50,75,6.69,SE,1685797202
469,egilsstadir,65.2653,-14.3948,292.97,33,6,2.47,IS,1685797500
470,laojunmiao,39.8333,97.7333,285.88,57,100,4.32,CN,1685797500
471,sibiti,-3.6819,13.3499,302.79,55,34,2.03,CG,1685797500
472,chibougamau,49.9168,-74.3659,285.53,40,6,2.95,CA,1685797501
473,konarka,19.9,86.1167,304.37,86,8,5.3,IN,1685797501
474,belyy yar,53.6039,91.3903,301.09,30,0,3.0,RU,1685797501
475,hermosillo,29.0667,-110.9667,295.84,50,0,1.03,MX,1685797501
476,adam,22.3756,57.5233,313.63,7,0,7.38,OM,1685797501
477,suzun,53.7841,82.3116,301.27,44,100,0.69,RU,1685797502
478,ariquemes,-9.9133,-63.0408,299.18,79,8,0.77,BR,1685797204
479,tosontsengel,48.7567,98.2839,285.59,45,100,2.31,MN,1685797502
480,warmbad,-28.45,18.7333,289.39,52,60,7.04,NA,1685797502
481,lodeynoye pole,60.726,33.5531,281.99,69,100,4.41,RU,1685797222
482,guerrero negro,27.9769,-114.0611,287.18,89,2,5.05,MX,1685797499
483,ponta delgada,37.7333,-25.6667,293.55,83,20,3.6,PT,1685796933
484,shilovo,54.3204,40.874,293.5,74,100,7.13,RU,1685797503
485,daru,-9.0763,143.2092,298.4,90,99,6.49,PG,1685797503
486,new norfolk,-42.7826,147.0587,277.43,69,0,0.95,AU,1685797503
487,orange walk,17.8333,-88.8333,299.17,60,3,1.56,BZ,1685797504
488,midvagur,62.0511,-7.1939,283.61,81,100,4.12,FO,1685797504
489,marshfield,44.6689,-90.1718,295.12,60,0,3.09,US,1685797504
490,tawau,4.2498,117.8871,300.8,82,25,1.75,MY,1685797504
491,leh,34.1667,77.5833,283.45,33,89,2.32,IN,1685797469
492,bol'shoye boldino,55.0059,45.3142,294.39,63,100,5.74,RU,1685797504
493,khovd,48.0056,91.6419,291.32,25,1,2.72,MN,1685797504
494,bashmakovo,53.2133,43.0342,294.44,64,100,4.74,RU,1685797505
495,axim,4.8699,-2.2405,300.5,77,100,3.7,GH,1685797505
496,codsall,52.6299,-2.2015,293.69,47,0,4.12,GB,1685797505
497,nova olimpia,-14.7972,-57.2881,300.18,58,81,2.3,BR,1685797505
498,east ballina,-28.8667,153.5833,287.48,84,9,1.37,AU,1685797505
499,kolonia,50.9333,6.95,297.83,31,0,4.63,DE,1685797333
500,comodoro rivadavia,-45.8667,-67.5,284.53,51,100,3.54,AR,1685797244
501,kingston,17.997,-76.7936,302.15,91,10,0.89,JM,1685797386
502,nemuro,43.3236,145.575,280.25,95,100,6.27,JP,1685797506
503,caburan,5.9181,125.6411,300.65,84,100,2.63,PH,1685797506
504,laguna,38.421,-121.4238,289.78,75,0,2.06,US,1685797506
505,puerto rico,-26.796,-55.024,295.24,70,1,2.48,AR,1685797507
506,kavieng,-2.5744,150.7967,299.41,83,100,4.29,PG,1685797507
507,tsarychanka,48.937,34.4786,285.94,84,96,7.37,UA,1685797507
508,mitchell,43.7094,-98.0298,295.14,75,0,4.12,US,1685797507
509,kaduna,10.5222,7.4383,306.97,40,98,3.16,NG,1685797507
510,ngala,12.3377,14.1805,302.3,62,100,5.99,NG,1685797508
511,richards bay,-28.783,32.0377,297.84,44,100,2.81,ZA,1685797508
512,miracatu,-24.2814,-47.4597,295.5,67,2,0.37,BR,1685797508
513,chake chake,-5.2459,39.7666,299.78,77,53,4.58,TZ,1685797509
514,kudat,6.8837,116.8477,301.26,78,84,0.2,MY,1685797509
515,flin flon,54.7682,-101.865,292.17,83,100,1.34,CA,1685797509
516,mezica,46.5214,14.8544,291.88,67,77,1.81,SI,1685797510
517,rawson,-43.3002,-65.1023,288.17,36,100,14.09,AR,1685797510
518,aykhal,66.0,111.5,284.11,68,97,7.38,RU,1685797510
519,antonio enes,-16.2325,39.9086,300.92,58,1,6.12,MZ,1685797511
520,richland,40.7834,-82.5499,297.51,78,75,0.0,US,1685797511
521,badou,7.5833,0.6,301.72,72,100,1.82,TG,1685797511
522,"laikit, laikit ii (dimembe)",1.4792,124.9735,297.62,89,20,1.03,ID,1685797511
523,general acha,-37.377,-64.6043,284.85,59,77,4.83,AR,1685797511
524,kota bharu,6.1333,102.2386,299.67,88,100,1.1,MY,1685797511
525,baiti,13.745,-14.7482,310.03,18,100,2.34,SN,1685797512
526,xiangxiang,27.7333,112.5333,298.38,75,1,3.35,CN,1685797512
527,fisterra,42.9049,-9.2629,294.27,85,31,3.17,ES,1685797512
528,mafinga,-7.25,35.0667,303.14,31,94,3.18,TZ,1685797512
529,harstad,68.799,16.5293,278.84,93,100,5.81,NO,1685797512
530,salaqi,40.5414,110.5108,294.57,25,100,5.15,CN,1685797513
531,saint-denis,48.9167,2.3333,298.28,42,0,5.14,FR,1685797513
532,marion,39.7684,-86.1555,298.43,53,75,4.63,US,1685797513
533,bela vista,-22.1089,-56.5211,295.02,67,0,3.61,BR,1685797513
534,volchikha,52.0333,80.3833,301.44,32,8,4.41,RU,1685797513
535,bataipora,-22.2953,-53.2711,293.63,65,0,2.76,BR,1685797261
536,vilyuysk,63.7553,121.6247,288.84,54,99,0.37,RU,1685797514
537,lianzhou,24.7811,112.3825,300.07,89,67,0.7,CN,1685797514
538,chui,-33.6971,-53.4616,290.94,77,99,3.5,UY,1685797514
539,palermo,37.8167,13.5833,295.26,79,100,2.83,IT,1685797217
540,san mateo del mar,16.2,-95.0,301.61,77,5,5.36,MX,1685797514
541,mount darwin,-16.7725,31.5838,302.48,21,0,3.03,ZW,1685797514
542,jiazi,22.8779,116.067,301.06,83,6,3.07,CN,1685797515
543,sao joao da barra,-21.6403,-41.0511,296.2,67,0,2.61,BR,1685797515
544,zagora,30.3484,-5.8365,305.45,16,11,4.99,MA,1685797515
545,machico,32.7,-16.7667,296.5,82,40,2.57,PT,1685797343
546,justo daract,-33.8594,-65.1828,288.16,79,17,3.34,AR,1685797404
547,antsiranana,-12.2787,49.2917,299.98,70,12,7.63,MG,1685797515
548,coronel suarez,-37.4547,-61.9334,284.61,58,2,1.31,AR,1685797515
549,severo-yeniseyskiy,60.3725,93.0408,291.51,43,43,3.39,RU,1685797516
550,mugia,43.1041,-9.2179,294.35,82,34,2.0,ES,1685797516
551,quechultenango,17.4167,-99.2167,296.12,63,0,0.61,MX,1685797516
552,kakata,6.53,-10.3517,296.64,93,100,0.88,LR,1685797516
553,geraldton,-28.7667,114.6,284.38,82,100,3.09,AU,1685797516
554,hajin,34.6927,40.827,313.96,10,24,2.49,SY,1685797517
555,turkmenbasy,40.0222,52.9552,300.28,44,0,6.04,TM,1685797517
556,champerico,14.3,-91.9167,300.45,79,100,2.45,GT,1685797517
557,santa elena de uairen,4.6167,-61.1333,296.56,76,7,1.18,VE,1685797517
558,ancud,-41.8697,-73.8203,282.79,77,100,8.04,CL,1685797517
559,bolivar,37.6145,-93.4105,296.43,87,2,3.22,US,1685797518
560,guaruja,-23.9931,-46.2564,294.57,66,0,1.02,BR,1685797518
561,saimbeyli,37.9863,36.0906,294.22,54,0,7.35,TR,1685797518
562,tromso,69.6496,18.957,281.69,71,75,3.6,NO,1685797108
563,port alfred,-33.5906,26.891,297.14,43,79,2.24,ZA,1685797518
564,timbuktu,16.7735,-3.0074,314.33,10,78,1.18,ML,1685797404
565,chanute,37.6792,-95.4572,295.21,78,0,3.09,US,1685797519
566,hotan,37.0997,79.9269,291.5,50,100,7.45,CN,1685797519
567,vega de alatorre,20.0333,-96.6333,300.07,82,70,2.37,MX,1685797519
568,vuktyl,63.8567,57.3094,296.13,44,98,4.31,RU,1685797519
569,russkiy kameshkir,52.8589,46.0892,293.65,65,100,3.45,RU,1685797519
570,poronaysk,49.2167,143.1167,278.07,86,100,2.38,RU,1685797520
571,kolonia town,6.964,158.206,299.21,89,100,2.57,FM,1685797520
